"x.pos","y.pos"
716545.126026413,-2130080.88197317
719922.953693467,-2130080.88197317
723300.781360521,-2130080.88197317
726678.609027575,-2130080.88197317
730056.436694629,-2130080.88197317
733434.264361683,-2130080.88197317
736812.092028738,-2130080.88197317
740189.919695792,-2130080.88197317
419296.291325648,-2128568.63713898
422674.118992702,-2128568.63713898
426051.946659757,-2128568.63713898
429429.774326811,-2128568.63713898
432807.601993865,-2128568.63713898
436185.429660919,-2128568.63713898
439563.257327973,-2128568.63713898
442941.084995027,-2128568.63713898
446318.912662081,-2128568.63713898
449696.740329136,-2128568.63713898
453074.56799619,-2128568.63713898
456452.395663244,-2128568.63713898
459830.223330298,-2128568.63713898
463208.050997352,-2128568.63713898
466585.878664406,-2128568.63713898
469963.70633146,-2128568.63713898
473341.533998515,-2128568.63713898
476719.361665569,-2128568.63713898
480097.189332623,-2128568.63713898
483475.016999677,-2128568.63713898
486852.844666731,-2128568.63713898
490230.672333785,-2128568.63713898
493608.500000839,-2128568.63713898
496986.327667893,-2128568.63713898
500364.155334948,-2128568.63713898
503741.983002002,-2128568.63713898
507119.810669056,-2128568.63713898
510497.63833611,-2128568.63713898
513875.466003164,-2128568.63713898
517253.293670218,-2128568.63713898
520631.121337272,-2128568.63713898
524008.949004327,-2128568.63713898
527386.776671381,-2128568.63713898
530764.604338435,-2128568.63713898
534142.432005489,-2128568.63713898
537520.259672543,-2128568.63713898
540898.087339597,-2128568.63713898
544275.915006652,-2128568.63713898
547653.742673706,-2128568.63713898
551031.57034076,-2128568.63713898
554409.398007814,-2128568.63713898
557787.225674868,-2128568.63713898
561165.053341922,-2128568.63713898
564542.881008976,-2128568.63713898
567920.70867603,-2128568.63713898
571298.536343085,-2128568.63713898
574676.364010139,-2128568.63713898
578054.191677193,-2128568.63713898
581432.019344247,-2128568.63713898
584809.847011301,-2128568.63713898
588187.674678355,-2128568.63713898
591565.502345409,-2128568.63713898
594943.330012464,-2128568.63713898
598321.157679518,-2128568.63713898
601698.985346572,-2128568.63713898
605076.813013626,-2128568.63713898
608454.64068068,-2128568.63713898
611832.468347734,-2128568.63713898
615210.296014788,-2128568.63713898
618588.123681843,-2128568.63713898
621965.951348897,-2128568.63713898
625343.779015951,-2128568.63713898
628721.606683005,-2128568.63713898
632099.434350059,-2128568.63713898
635477.262017113,-2128568.63713898
638855.089684167,-2128568.63713898
642232.917351222,-2128568.63713898
645610.745018276,-2128568.63713898
648988.57268533,-2128568.63713898
652366.400352384,-2128568.63713898
655744.228019438,-2128568.63713898
659122.055686492,-2128568.63713898
662499.883353546,-2128568.63713898
665877.711020601,-2128568.63713898
669255.538687655,-2128568.63713898
672633.366354709,-2128568.63713898
676011.194021763,-2128568.63713898
679389.021688817,-2128568.63713898
682766.849355871,-2128568.63713898
686144.677022925,-2128568.63713898
689522.50468998,-2128568.63713898
692900.332357034,-2128568.63713898
696278.160024088,-2128568.63713898
699655.987691142,-2128568.63713898
703033.815358196,-2128568.63713898
706411.64302525,-2128568.63713898
709789.470692304,-2128568.63713898
713167.298359358,-2128568.63713898
716545.126026413,-2128568.63713898
719922.953693467,-2128568.63713898
723300.781360521,-2128568.63713898
726678.609027575,-2128568.63713898
730056.436694629,-2128568.63713898
733434.264361683,-2128568.63713898
736812.092028738,-2128568.63713898
740189.919695792,-2128568.63713898
419296.291325648,-2127056.39230479
422674.118992702,-2127056.39230479
426051.946659757,-2127056.39230479
429429.774326811,-2127056.39230479
432807.601993865,-2127056.39230479
436185.429660919,-2127056.39230479
439563.257327973,-2127056.39230479
442941.084995027,-2127056.39230479
446318.912662081,-2127056.39230479
449696.740329136,-2127056.39230479
453074.56799619,-2127056.39230479
456452.395663244,-2127056.39230479
459830.223330298,-2127056.39230479
463208.050997352,-2127056.39230479
466585.878664406,-2127056.39230479
469963.70633146,-2127056.39230479
473341.533998515,-2127056.39230479
476719.361665569,-2127056.39230479
480097.189332623,-2127056.39230479
483475.016999677,-2127056.39230479
486852.844666731,-2127056.39230479
490230.672333785,-2127056.39230479
493608.500000839,-2127056.39230479
496986.327667893,-2127056.39230479
500364.155334948,-2127056.39230479
503741.983002002,-2127056.39230479
507119.810669056,-2127056.39230479
510497.63833611,-2127056.39230479
513875.466003164,-2127056.39230479
517253.293670218,-2127056.39230479
520631.121337272,-2127056.39230479
524008.949004327,-2127056.39230479
527386.776671381,-2127056.39230479
530764.604338435,-2127056.39230479
534142.432005489,-2127056.39230479
537520.259672543,-2127056.39230479
540898.087339597,-2127056.39230479
544275.915006652,-2127056.39230479
547653.742673706,-2127056.39230479
551031.57034076,-2127056.39230479
554409.398007814,-2127056.39230479
557787.225674868,-2127056.39230479
561165.053341922,-2127056.39230479
564542.881008976,-2127056.39230479
567920.70867603,-2127056.39230479
571298.536343085,-2127056.39230479
574676.364010139,-2127056.39230479
578054.191677193,-2127056.39230479
581432.019344247,-2127056.39230479
584809.847011301,-2127056.39230479
588187.674678355,-2127056.39230479
591565.502345409,-2127056.39230479
594943.330012464,-2127056.39230479
598321.157679518,-2127056.39230479
601698.985346572,-2127056.39230479
605076.813013626,-2127056.39230479
608454.64068068,-2127056.39230479
611832.468347734,-2127056.39230479
615210.296014788,-2127056.39230479
618588.123681843,-2127056.39230479
621965.951348897,-2127056.39230479
625343.779015951,-2127056.39230479
628721.606683005,-2127056.39230479
632099.434350059,-2127056.39230479
635477.262017113,-2127056.39230479
638855.089684167,-2127056.39230479
642232.917351222,-2127056.39230479
645610.745018276,-2127056.39230479
648988.57268533,-2127056.39230479
652366.400352384,-2127056.39230479
655744.228019438,-2127056.39230479
659122.055686492,-2127056.39230479
662499.883353546,-2127056.39230479
665877.711020601,-2127056.39230479
669255.538687655,-2127056.39230479
672633.366354709,-2127056.39230479
676011.194021763,-2127056.39230479
679389.021688817,-2127056.39230479
682766.849355871,-2127056.39230479
686144.677022925,-2127056.39230479
689522.50468998,-2127056.39230479
692900.332357034,-2127056.39230479
696278.160024088,-2127056.39230479
699655.987691142,-2127056.39230479
703033.815358196,-2127056.39230479
706411.64302525,-2127056.39230479
709789.470692304,-2127056.39230479
713167.298359358,-2127056.39230479
716545.126026413,-2127056.39230479
719922.953693467,-2127056.39230479
723300.781360521,-2127056.39230479
726678.609027575,-2127056.39230479
730056.436694629,-2127056.39230479
733434.264361683,-2127056.39230479
736812.092028738,-2127056.39230479
740189.919695792,-2127056.39230479
419296.291325648,-2125544.1474706
422674.118992702,-2125544.1474706
426051.946659757,-2125544.1474706
429429.774326811,-2125544.1474706
432807.601993865,-2125544.1474706
436185.429660919,-2125544.1474706
439563.257327973,-2125544.1474706
442941.084995027,-2125544.1474706
446318.912662081,-2125544.1474706
449696.740329136,-2125544.1474706
453074.56799619,-2125544.1474706
456452.395663244,-2125544.1474706
459830.223330298,-2125544.1474706
463208.050997352,-2125544.1474706
466585.878664406,-2125544.1474706
469963.70633146,-2125544.1474706
473341.533998515,-2125544.1474706
476719.361665569,-2125544.1474706
480097.189332623,-2125544.1474706
483475.016999677,-2125544.1474706
486852.844666731,-2125544.1474706
490230.672333785,-2125544.1474706
493608.500000839,-2125544.1474706
496986.327667893,-2125544.1474706
500364.155334948,-2125544.1474706
503741.983002002,-2125544.1474706
507119.810669056,-2125544.1474706
510497.63833611,-2125544.1474706
513875.466003164,-2125544.1474706
517253.293670218,-2125544.1474706
520631.121337272,-2125544.1474706
524008.949004327,-2125544.1474706
527386.776671381,-2125544.1474706
530764.604338435,-2125544.1474706
534142.432005489,-2125544.1474706
537520.259672543,-2125544.1474706
540898.087339597,-2125544.1474706
544275.915006652,-2125544.1474706
547653.742673706,-2125544.1474706
551031.57034076,-2125544.1474706
554409.398007814,-2125544.1474706
557787.225674868,-2125544.1474706
561165.053341922,-2125544.1474706
564542.881008976,-2125544.1474706
567920.70867603,-2125544.1474706
571298.536343085,-2125544.1474706
574676.364010139,-2125544.1474706
578054.191677193,-2125544.1474706
581432.019344247,-2125544.1474706
584809.847011301,-2125544.1474706
588187.674678355,-2125544.1474706
591565.502345409,-2125544.1474706
594943.330012464,-2125544.1474706
598321.157679518,-2125544.1474706
601698.985346572,-2125544.1474706
605076.813013626,-2125544.1474706
608454.64068068,-2125544.1474706
611832.468347734,-2125544.1474706
615210.296014788,-2125544.1474706
618588.123681843,-2125544.1474706
621965.951348897,-2125544.1474706
625343.779015951,-2125544.1474706
628721.606683005,-2125544.1474706
632099.434350059,-2125544.1474706
635477.262017113,-2125544.1474706
638855.089684167,-2125544.1474706
642232.917351222,-2125544.1474706
645610.745018276,-2125544.1474706
648988.57268533,-2125544.1474706
652366.400352384,-2125544.1474706
655744.228019438,-2125544.1474706
659122.055686492,-2125544.1474706
662499.883353546,-2125544.1474706
665877.711020601,-2125544.1474706
669255.538687655,-2125544.1474706
672633.366354709,-2125544.1474706
676011.194021763,-2125544.1474706
679389.021688817,-2125544.1474706
682766.849355871,-2125544.1474706
686144.677022925,-2125544.1474706
689522.50468998,-2125544.1474706
692900.332357034,-2125544.1474706
696278.160024088,-2125544.1474706
699655.987691142,-2125544.1474706
703033.815358196,-2125544.1474706
706411.64302525,-2125544.1474706
709789.470692304,-2125544.1474706
713167.298359358,-2125544.1474706
716545.126026413,-2125544.1474706
719922.953693467,-2125544.1474706
723300.781360521,-2125544.1474706
726678.609027575,-2125544.1474706
730056.436694629,-2125544.1474706
733434.264361683,-2125544.1474706
736812.092028738,-2125544.1474706
740189.919695792,-2125544.1474706
419296.291325648,-2124031.90263641
422674.118992702,-2124031.90263641
426051.946659757,-2124031.90263641
429429.774326811,-2124031.90263641
432807.601993865,-2124031.90263641
436185.429660919,-2124031.90263641
439563.257327973,-2124031.90263641
442941.084995027,-2124031.90263641
446318.912662081,-2124031.90263641
449696.740329136,-2124031.90263641
453074.56799619,-2124031.90263641
456452.395663244,-2124031.90263641
459830.223330298,-2124031.90263641
463208.050997352,-2124031.90263641
466585.878664406,-2124031.90263641
469963.70633146,-2124031.90263641
473341.533998515,-2124031.90263641
476719.361665569,-2124031.90263641
480097.189332623,-2124031.90263641
483475.016999677,-2124031.90263641
486852.844666731,-2124031.90263641
490230.672333785,-2124031.90263641
493608.500000839,-2124031.90263641
496986.327667893,-2124031.90263641
500364.155334948,-2124031.90263641
503741.983002002,-2124031.90263641
507119.810669056,-2124031.90263641
510497.63833611,-2124031.90263641
513875.466003164,-2124031.90263641
517253.293670218,-2124031.90263641
520631.121337272,-2124031.90263641
524008.949004327,-2124031.90263641
527386.776671381,-2124031.90263641
530764.604338435,-2124031.90263641
534142.432005489,-2124031.90263641
537520.259672543,-2124031.90263641
540898.087339597,-2124031.90263641
544275.915006652,-2124031.90263641
547653.742673706,-2124031.90263641
551031.57034076,-2124031.90263641
554409.398007814,-2124031.90263641
557787.225674868,-2124031.90263641
561165.053341922,-2124031.90263641
564542.881008976,-2124031.90263641
567920.70867603,-2124031.90263641
571298.536343085,-2124031.90263641
574676.364010139,-2124031.90263641
578054.191677193,-2124031.90263641
581432.019344247,-2124031.90263641
584809.847011301,-2124031.90263641
588187.674678355,-2124031.90263641
591565.502345409,-2124031.90263641
594943.330012464,-2124031.90263641
598321.157679518,-2124031.90263641
601698.985346572,-2124031.90263641
605076.813013626,-2124031.90263641
608454.64068068,-2124031.90263641
611832.468347734,-2124031.90263641
615210.296014788,-2124031.90263641
618588.123681843,-2124031.90263641
621965.951348897,-2124031.90263641
625343.779015951,-2124031.90263641
628721.606683005,-2124031.90263641
632099.434350059,-2124031.90263641
635477.262017113,-2124031.90263641
638855.089684167,-2124031.90263641
642232.917351222,-2124031.90263641
645610.745018276,-2124031.90263641
648988.57268533,-2124031.90263641
652366.400352384,-2124031.90263641
655744.228019438,-2124031.90263641
659122.055686492,-2124031.90263641
662499.883353546,-2124031.90263641
665877.711020601,-2124031.90263641
669255.538687655,-2124031.90263641
672633.366354709,-2124031.90263641
676011.194021763,-2124031.90263641
679389.021688817,-2124031.90263641
682766.849355871,-2124031.90263641
686144.677022925,-2124031.90263641
689522.50468998,-2124031.90263641
692900.332357034,-2124031.90263641
696278.160024088,-2124031.90263641
699655.987691142,-2124031.90263641
703033.815358196,-2124031.90263641
706411.64302525,-2124031.90263641
709789.470692304,-2124031.90263641
713167.298359358,-2124031.90263641
716545.126026413,-2124031.90263641
719922.953693467,-2124031.90263641
723300.781360521,-2124031.90263641
726678.609027575,-2124031.90263641
730056.436694629,-2124031.90263641
733434.264361683,-2124031.90263641
736812.092028738,-2124031.90263641
740189.919695792,-2124031.90263641
743567.747362846,-2124031.90263641
415918.463658594,-2122519.65780223
419296.291325648,-2122519.65780223
422674.118992702,-2122519.65780223
426051.946659757,-2122519.65780223
429429.774326811,-2122519.65780223
432807.601993865,-2122519.65780223
436185.429660919,-2122519.65780223
439563.257327973,-2122519.65780223
442941.084995027,-2122519.65780223
446318.912662081,-2122519.65780223
449696.740329136,-2122519.65780223
453074.56799619,-2122519.65780223
456452.395663244,-2122519.65780223
459830.223330298,-2122519.65780223
463208.050997352,-2122519.65780223
466585.878664406,-2122519.65780223
469963.70633146,-2122519.65780223
473341.533998515,-2122519.65780223
476719.361665569,-2122519.65780223
480097.189332623,-2122519.65780223
483475.016999677,-2122519.65780223
486852.844666731,-2122519.65780223
490230.672333785,-2122519.65780223
493608.500000839,-2122519.65780223
496986.327667893,-2122519.65780223
500364.155334948,-2122519.65780223
503741.983002002,-2122519.65780223
507119.810669056,-2122519.65780223
510497.63833611,-2122519.65780223
513875.466003164,-2122519.65780223
517253.293670218,-2122519.65780223
520631.121337272,-2122519.65780223
524008.949004327,-2122519.65780223
527386.776671381,-2122519.65780223
530764.604338435,-2122519.65780223
534142.432005489,-2122519.65780223
537520.259672543,-2122519.65780223
540898.087339597,-2122519.65780223
544275.915006652,-2122519.65780223
547653.742673706,-2122519.65780223
551031.57034076,-2122519.65780223
554409.398007814,-2122519.65780223
557787.225674868,-2122519.65780223
561165.053341922,-2122519.65780223
564542.881008976,-2122519.65780223
567920.70867603,-2122519.65780223
571298.536343085,-2122519.65780223
574676.364010139,-2122519.65780223
578054.191677193,-2122519.65780223
581432.019344247,-2122519.65780223
584809.847011301,-2122519.65780223
588187.674678355,-2122519.65780223
591565.502345409,-2122519.65780223
594943.330012464,-2122519.65780223
598321.157679518,-2122519.65780223
601698.985346572,-2122519.65780223
605076.813013626,-2122519.65780223
608454.64068068,-2122519.65780223
611832.468347734,-2122519.65780223
615210.296014788,-2122519.65780223
618588.123681843,-2122519.65780223
621965.951348897,-2122519.65780223
625343.779015951,-2122519.65780223
628721.606683005,-2122519.65780223
632099.434350059,-2122519.65780223
635477.262017113,-2122519.65780223
638855.089684167,-2122519.65780223
642232.917351222,-2122519.65780223
645610.745018276,-2122519.65780223
648988.57268533,-2122519.65780223
652366.400352384,-2122519.65780223
655744.228019438,-2122519.65780223
659122.055686492,-2122519.65780223
662499.883353546,-2122519.65780223
665877.711020601,-2122519.65780223
669255.538687655,-2122519.65780223
672633.366354709,-2122519.65780223
676011.194021763,-2122519.65780223
679389.021688817,-2122519.65780223
682766.849355871,-2122519.65780223
686144.677022925,-2122519.65780223
689522.50468998,-2122519.65780223
692900.332357034,-2122519.65780223
696278.160024088,-2122519.65780223
699655.987691142,-2122519.65780223
703033.815358196,-2122519.65780223
706411.64302525,-2122519.65780223
709789.470692304,-2122519.65780223
713167.298359358,-2122519.65780223
716545.126026413,-2122519.65780223
719922.953693467,-2122519.65780223
723300.781360521,-2122519.65780223
726678.609027575,-2122519.65780223
730056.436694629,-2122519.65780223
733434.264361683,-2122519.65780223
736812.092028738,-2122519.65780223
740189.919695792,-2122519.65780223
743567.747362846,-2122519.65780223
415918.463658594,-2121007.41296804
419296.291325648,-2121007.41296804
422674.118992702,-2121007.41296804
426051.946659757,-2121007.41296804
429429.774326811,-2121007.41296804
432807.601993865,-2121007.41296804
436185.429660919,-2121007.41296804
439563.257327973,-2121007.41296804
442941.084995027,-2121007.41296804
446318.912662081,-2121007.41296804
449696.740329136,-2121007.41296804
453074.56799619,-2121007.41296804
456452.395663244,-2121007.41296804
459830.223330298,-2121007.41296804
463208.050997352,-2121007.41296804
466585.878664406,-2121007.41296804
469963.70633146,-2121007.41296804
473341.533998515,-2121007.41296804
476719.361665569,-2121007.41296804
480097.189332623,-2121007.41296804
483475.016999677,-2121007.41296804
486852.844666731,-2121007.41296804
490230.672333785,-2121007.41296804
493608.500000839,-2121007.41296804
496986.327667893,-2121007.41296804
500364.155334948,-2121007.41296804
503741.983002002,-2121007.41296804
507119.810669056,-2121007.41296804
510497.63833611,-2121007.41296804
513875.466003164,-2121007.41296804
517253.293670218,-2121007.41296804
520631.121337272,-2121007.41296804
524008.949004327,-2121007.41296804
527386.776671381,-2121007.41296804
530764.604338435,-2121007.41296804
534142.432005489,-2121007.41296804
537520.259672543,-2121007.41296804
540898.087339597,-2121007.41296804
544275.915006652,-2121007.41296804
547653.742673706,-2121007.41296804
551031.57034076,-2121007.41296804
554409.398007814,-2121007.41296804
557787.225674868,-2121007.41296804
561165.053341922,-2121007.41296804
564542.881008976,-2121007.41296804
567920.70867603,-2121007.41296804
571298.536343085,-2121007.41296804
574676.364010139,-2121007.41296804
578054.191677193,-2121007.41296804
581432.019344247,-2121007.41296804
584809.847011301,-2121007.41296804
588187.674678355,-2121007.41296804
591565.502345409,-2121007.41296804
594943.330012464,-2121007.41296804
598321.157679518,-2121007.41296804
601698.985346572,-2121007.41296804
605076.813013626,-2121007.41296804
608454.64068068,-2121007.41296804
611832.468347734,-2121007.41296804
615210.296014788,-2121007.41296804
618588.123681843,-2121007.41296804
621965.951348897,-2121007.41296804
625343.779015951,-2121007.41296804
628721.606683005,-2121007.41296804
632099.434350059,-2121007.41296804
635477.262017113,-2121007.41296804
638855.089684167,-2121007.41296804
642232.917351222,-2121007.41296804
645610.745018276,-2121007.41296804
648988.57268533,-2121007.41296804
652366.400352384,-2121007.41296804
655744.228019438,-2121007.41296804
659122.055686492,-2121007.41296804
662499.883353546,-2121007.41296804
665877.711020601,-2121007.41296804
669255.538687655,-2121007.41296804
672633.366354709,-2121007.41296804
676011.194021763,-2121007.41296804
679389.021688817,-2121007.41296804
682766.849355871,-2121007.41296804
686144.677022925,-2121007.41296804
689522.50468998,-2121007.41296804
692900.332357034,-2121007.41296804
696278.160024088,-2121007.41296804
699655.987691142,-2121007.41296804
703033.815358196,-2121007.41296804
706411.64302525,-2121007.41296804
709789.470692304,-2121007.41296804
713167.298359358,-2121007.41296804
716545.126026413,-2121007.41296804
719922.953693467,-2121007.41296804
723300.781360521,-2121007.41296804
726678.609027575,-2121007.41296804
730056.436694629,-2121007.41296804
733434.264361683,-2121007.41296804
736812.092028738,-2121007.41296804
740189.919695792,-2121007.41296804
743567.747362846,-2121007.41296804
415918.463658594,-2119495.16813385
419296.291325648,-2119495.16813385
422674.118992702,-2119495.16813385
426051.946659757,-2119495.16813385
429429.774326811,-2119495.16813385
432807.601993865,-2119495.16813385
436185.429660919,-2119495.16813385
439563.257327973,-2119495.16813385
442941.084995027,-2119495.16813385
446318.912662081,-2119495.16813385
449696.740329136,-2119495.16813385
453074.56799619,-2119495.16813385
456452.395663244,-2119495.16813385
459830.223330298,-2119495.16813385
463208.050997352,-2119495.16813385
466585.878664406,-2119495.16813385
469963.70633146,-2119495.16813385
473341.533998515,-2119495.16813385
476719.361665569,-2119495.16813385
480097.189332623,-2119495.16813385
483475.016999677,-2119495.16813385
486852.844666731,-2119495.16813385
490230.672333785,-2119495.16813385
493608.500000839,-2119495.16813385
496986.327667893,-2119495.16813385
500364.155334948,-2119495.16813385
503741.983002002,-2119495.16813385
507119.810669056,-2119495.16813385
510497.63833611,-2119495.16813385
513875.466003164,-2119495.16813385
517253.293670218,-2119495.16813385
520631.121337272,-2119495.16813385
524008.949004327,-2119495.16813385
527386.776671381,-2119495.16813385
530764.604338435,-2119495.16813385
534142.432005489,-2119495.16813385
537520.259672543,-2119495.16813385
540898.087339597,-2119495.16813385
544275.915006652,-2119495.16813385
547653.742673706,-2119495.16813385
551031.57034076,-2119495.16813385
554409.398007814,-2119495.16813385
557787.225674868,-2119495.16813385
561165.053341922,-2119495.16813385
564542.881008976,-2119495.16813385
567920.70867603,-2119495.16813385
571298.536343085,-2119495.16813385
574676.364010139,-2119495.16813385
578054.191677193,-2119495.16813385
581432.019344247,-2119495.16813385
584809.847011301,-2119495.16813385
588187.674678355,-2119495.16813385
591565.502345409,-2119495.16813385
594943.330012464,-2119495.16813385
598321.157679518,-2119495.16813385
601698.985346572,-2119495.16813385
605076.813013626,-2119495.16813385
608454.64068068,-2119495.16813385
611832.468347734,-2119495.16813385
615210.296014788,-2119495.16813385
618588.123681843,-2119495.16813385
621965.951348897,-2119495.16813385
625343.779015951,-2119495.16813385
628721.606683005,-2119495.16813385
632099.434350059,-2119495.16813385
635477.262017113,-2119495.16813385
638855.089684167,-2119495.16813385
642232.917351222,-2119495.16813385
645610.745018276,-2119495.16813385
648988.57268533,-2119495.16813385
652366.400352384,-2119495.16813385
655744.228019438,-2119495.16813385
659122.055686492,-2119495.16813385
662499.883353546,-2119495.16813385
665877.711020601,-2119495.16813385
669255.538687655,-2119495.16813385
672633.366354709,-2119495.16813385
676011.194021763,-2119495.16813385
679389.021688817,-2119495.16813385
682766.849355871,-2119495.16813385
686144.677022925,-2119495.16813385
689522.50468998,-2119495.16813385
692900.332357034,-2119495.16813385
696278.160024088,-2119495.16813385
699655.987691142,-2119495.16813385
703033.815358196,-2119495.16813385
706411.64302525,-2119495.16813385
709789.470692304,-2119495.16813385
713167.298359358,-2119495.16813385
716545.126026413,-2119495.16813385
719922.953693467,-2119495.16813385
723300.781360521,-2119495.16813385
726678.609027575,-2119495.16813385
730056.436694629,-2119495.16813385
733434.264361683,-2119495.16813385
736812.092028738,-2119495.16813385
740189.919695792,-2119495.16813385
743567.747362846,-2119495.16813385
415918.463658594,-2117982.92329966
419296.291325648,-2117982.92329966
422674.118992702,-2117982.92329966
426051.946659757,-2117982.92329966
429429.774326811,-2117982.92329966
432807.601993865,-2117982.92329966
436185.429660919,-2117982.92329966
439563.257327973,-2117982.92329966
442941.084995027,-2117982.92329966
446318.912662081,-2117982.92329966
449696.740329136,-2117982.92329966
453074.56799619,-2117982.92329966
456452.395663244,-2117982.92329966
459830.223330298,-2117982.92329966
463208.050997352,-2117982.92329966
466585.878664406,-2117982.92329966
469963.70633146,-2117982.92329966
473341.533998515,-2117982.92329966
476719.361665569,-2117982.92329966
480097.189332623,-2117982.92329966
483475.016999677,-2117982.92329966
486852.844666731,-2117982.92329966
490230.672333785,-2117982.92329966
493608.500000839,-2117982.92329966
496986.327667893,-2117982.92329966
500364.155334948,-2117982.92329966
503741.983002002,-2117982.92329966
507119.810669056,-2117982.92329966
510497.63833611,-2117982.92329966
513875.466003164,-2117982.92329966
517253.293670218,-2117982.92329966
520631.121337272,-2117982.92329966
524008.949004327,-2117982.92329966
527386.776671381,-2117982.92329966
530764.604338435,-2117982.92329966
534142.432005489,-2117982.92329966
537520.259672543,-2117982.92329966
540898.087339597,-2117982.92329966
544275.915006652,-2117982.92329966
547653.742673706,-2117982.92329966
551031.57034076,-2117982.92329966
554409.398007814,-2117982.92329966
557787.225674868,-2117982.92329966
561165.053341922,-2117982.92329966
564542.881008976,-2117982.92329966
567920.70867603,-2117982.92329966
571298.536343085,-2117982.92329966
574676.364010139,-2117982.92329966
578054.191677193,-2117982.92329966
581432.019344247,-2117982.92329966
584809.847011301,-2117982.92329966
588187.674678355,-2117982.92329966
591565.502345409,-2117982.92329966
594943.330012464,-2117982.92329966
598321.157679518,-2117982.92329966
601698.985346572,-2117982.92329966
605076.813013626,-2117982.92329966
608454.64068068,-2117982.92329966
611832.468347734,-2117982.92329966
615210.296014788,-2117982.92329966
618588.123681843,-2117982.92329966
621965.951348897,-2117982.92329966
625343.779015951,-2117982.92329966
628721.606683005,-2117982.92329966
632099.434350059,-2117982.92329966
635477.262017113,-2117982.92329966
638855.089684167,-2117982.92329966
642232.917351222,-2117982.92329966
645610.745018276,-2117982.92329966
648988.57268533,-2117982.92329966
652366.400352384,-2117982.92329966
655744.228019438,-2117982.92329966
659122.055686492,-2117982.92329966
662499.883353546,-2117982.92329966
665877.711020601,-2117982.92329966
669255.538687655,-2117982.92329966
672633.366354709,-2117982.92329966
676011.194021763,-2117982.92329966
679389.021688817,-2117982.92329966
682766.849355871,-2117982.92329966
686144.677022925,-2117982.92329966
689522.50468998,-2117982.92329966
692900.332357034,-2117982.92329966
696278.160024088,-2117982.92329966
699655.987691142,-2117982.92329966
703033.815358196,-2117982.92329966
706411.64302525,-2117982.92329966
709789.470692304,-2117982.92329966
713167.298359358,-2117982.92329966
716545.126026413,-2117982.92329966
719922.953693467,-2117982.92329966
723300.781360521,-2117982.92329966
726678.609027575,-2117982.92329966
730056.436694629,-2117982.92329966
733434.264361683,-2117982.92329966
736812.092028738,-2117982.92329966
740189.919695792,-2117982.92329966
743567.747362846,-2117982.92329966
415918.463658594,-2116470.67846547
419296.291325648,-2116470.67846547
422674.118992702,-2116470.67846547
426051.946659757,-2116470.67846547
429429.774326811,-2116470.67846547
432807.601993865,-2116470.67846547
436185.429660919,-2116470.67846547
439563.257327973,-2116470.67846547
442941.084995027,-2116470.67846547
446318.912662081,-2116470.67846547
449696.740329136,-2116470.67846547
453074.56799619,-2116470.67846547
456452.395663244,-2116470.67846547
459830.223330298,-2116470.67846547
463208.050997352,-2116470.67846547
466585.878664406,-2116470.67846547
469963.70633146,-2116470.67846547
473341.533998515,-2116470.67846547
476719.361665569,-2116470.67846547
480097.189332623,-2116470.67846547
483475.016999677,-2116470.67846547
486852.844666731,-2116470.67846547
490230.672333785,-2116470.67846547
493608.500000839,-2116470.67846547
496986.327667893,-2116470.67846547
500364.155334948,-2116470.67846547
503741.983002002,-2116470.67846547
507119.810669056,-2116470.67846547
510497.63833611,-2116470.67846547
513875.466003164,-2116470.67846547
517253.293670218,-2116470.67846547
520631.121337272,-2116470.67846547
524008.949004327,-2116470.67846547
527386.776671381,-2116470.67846547
530764.604338435,-2116470.67846547
534142.432005489,-2116470.67846547
537520.259672543,-2116470.67846547
540898.087339597,-2116470.67846547
544275.915006652,-2116470.67846547
547653.742673706,-2116470.67846547
551031.57034076,-2116470.67846547
554409.398007814,-2116470.67846547
557787.225674868,-2116470.67846547
561165.053341922,-2116470.67846547
564542.881008976,-2116470.67846547
567920.70867603,-2116470.67846547
571298.536343085,-2116470.67846547
574676.364010139,-2116470.67846547
578054.191677193,-2116470.67846547
581432.019344247,-2116470.67846547
584809.847011301,-2116470.67846547
588187.674678355,-2116470.67846547
591565.502345409,-2116470.67846547
594943.330012464,-2116470.67846547
598321.157679518,-2116470.67846547
601698.985346572,-2116470.67846547
605076.813013626,-2116470.67846547
608454.64068068,-2116470.67846547
611832.468347734,-2116470.67846547
615210.296014788,-2116470.67846547
618588.123681843,-2116470.67846547
621965.951348897,-2116470.67846547
625343.779015951,-2116470.67846547
628721.606683005,-2116470.67846547
632099.434350059,-2116470.67846547
635477.262017113,-2116470.67846547
638855.089684167,-2116470.67846547
642232.917351222,-2116470.67846547
645610.745018276,-2116470.67846547
648988.57268533,-2116470.67846547
652366.400352384,-2116470.67846547
655744.228019438,-2116470.67846547
659122.055686492,-2116470.67846547
662499.883353546,-2116470.67846547
665877.711020601,-2116470.67846547
669255.538687655,-2116470.67846547
672633.366354709,-2116470.67846547
676011.194021763,-2116470.67846547
679389.021688817,-2116470.67846547
682766.849355871,-2116470.67846547
686144.677022925,-2116470.67846547
689522.50468998,-2116470.67846547
692900.332357034,-2116470.67846547
696278.160024088,-2116470.67846547
699655.987691142,-2116470.67846547
703033.815358196,-2116470.67846547
706411.64302525,-2116470.67846547
709789.470692304,-2116470.67846547
713167.298359358,-2116470.67846547
