"x.pos","y.pos","response","pp.wts"
572.776501940773,-2138.52096937969,0,3.92946342109948
574.767105557726,-2138.52096937969,0,3.92946342109948
576.75770917468,-2138.52096937969,0,3.92946342109948
578.748312791633,-2138.52096937969,0,3.92946342109948
580.738916408587,-2138.52096937969,0,3.92946342109948
582.72952002554,-2138.52096937969,0,3.92946342109948
584.720123642493,-2138.52096937969,0,3.92946342109948
586.710727259447,-2138.52096937969,0,3.92946342109948
588.7013308764,-2138.52096937969,0,3.92946342109948
590.691934493354,-2138.52096937969,0,3.92946342109948
592.682538110307,-2138.52096937969,0,3.92946342109948
594.673141727261,-2138.52096937969,0,3.92946342109948
596.663745344214,-2138.52096937969,0,3.92946342109948
598.654348961167,-2138.52096937969,0,3.92946342109948
600.644952578121,-2138.52096937969,0,3.92946342109948
602.635556195074,-2138.52096937969,0,3.92946342109948
604.626159812028,-2138.52096937969,0,3.92946342109948
606.616763428981,-2138.52096937969,0,3.92946342109948
608.607367045934,-2138.52096937969,0,3.92946342109948
610.597970662888,-2138.52096937969,0,3.92946342109948
612.588574279841,-2138.52096937969,0,3.92946342109948
614.579177896795,-2138.52096937969,0,3.92946342109948
616.569781513748,-2138.52096937969,0,3.92946342109948
618.560385130702,-2138.52096937969,0,3.92946342109948
620.550988747655,-2138.52096937969,0,3.92946342109948
622.541592364608,-2138.52096937969,0,3.92946342109948
624.532195981562,-2138.52096937969,0,3.92946342109948
626.522799598515,-2138.52096937969,0,3.92946342109948
628.513403215469,-2138.52096937969,0,3.92946342109948
630.504006832422,-2138.52096937969,0,3.92946342109948
632.494610449375,-2138.52096937969,0,3.92946342109948
634.485214066329,-2138.52096937969,0,3.92946342109948
636.475817683282,-2138.52096937969,0,3.92946342109948
638.466421300236,-2138.52096937969,0,3.92946342109948
640.457024917189,-2138.52096937969,0,3.92946342109948
642.447628534142,-2138.52096937969,0,3.92946342109948
644.438232151096,-2138.52096937969,0,3.92946342109948
646.428835768049,-2138.52096937969,0,3.92946342109948
648.419439385003,-2138.52096937969,0,3.92946342109948
650.410043001956,-2138.52096937969,0,3.92946342109948
652.400646618909,-2138.52096937969,0,3.92946342109948
654.391250235863,-2138.52096937969,0,3.92946342109948
656.381853852816,-2138.52096937969,0,3.92946342109948
658.37245746977,-2138.52096937969,0,3.92946342109948
660.363061086723,-2138.52096937969,0,3.92946342109948
662.353664703677,-2138.52096937969,0,3.92946342109948
664.34426832063,-2138.52096937969,0,3.92946342109948
666.334871937583,-2138.52096937969,0,3.92946342109948
668.325475554537,-2138.52096937969,0,3.92946342109948
670.31607917149,-2138.52096937969,0,3.92946342109948
672.306682788444,-2138.52096937969,0,3.92946342109948
674.297286405397,-2138.52096937969,0,3.92946342109948
676.28789002235,-2138.52096937969,0,3.92946342109948
678.278493639304,-2138.52096937969,0,3.92946342109948
680.269097256257,-2138.52096937969,0,3.92946342109948
682.259700873211,-2138.52096937969,0,3.92946342109948
684.250304490164,-2138.52096937969,0,3.92946342109948
686.240908107118,-2138.52096937969,0,3.92946342109948
688.231511724071,-2138.52096937969,0,3.92946342109948
690.222115341024,-2138.52096937969,0,3.92946342109948
692.212718957978,-2138.52096937969,0,3.92946342109948
694.203322574931,-2138.52096937969,0,3.92946342109948
696.193926191885,-2138.52096937969,0,3.92946342109948
698.184529808838,-2138.52096937969,0,3.92946342109948
700.175133425792,-2138.52096937969,0,3.92946342109948
702.165737042745,-2138.52096937969,0,3.92946342109948
704.156340659698,-2138.52096937969,0,3.92946342109948
706.146944276652,-2138.52096937969,0,3.92946342109948
708.137547893605,-2138.52096937969,0,3.92946342109948
710.128151510558,-2138.52096937969,0,3.92946342109948
712.118755127512,-2138.52096937969,0,3.92946342109948
714.109358744465,-2138.52096937969,0,3.92946342109948
716.099962361419,-2138.52096937969,0,3.92946342109948
718.090565978372,-2138.52096937969,0,3.92946342109948
720.081169595325,-2138.52096937969,0,3.92946342109948
722.071773212279,-2138.52096937969,0,3.92946342109948
724.062376829232,-2138.52096937969,0,3.92946342109948
726.052980446186,-2138.52096937969,0,3.92946342109948
728.043584063139,-2138.52096937969,0,3.92946342109948
730.034187680093,-2138.52096937969,0,3.92946342109948
732.024791297046,-2138.52096937969,0,3.92946342109948
734.015394913999,-2138.52096937969,0,3.92946342109948
736.005998530953,-2138.52096937969,0,3.92946342109948
737.996602147906,-2138.52096937969,0,3.92946342109948
739.98720576486,-2138.02190439343,0,3.92946342109948
419.50002343536,-2136.52470943466,0,3.92946342109948
421.490627052314,-2136.52470943466,0,3.92946342109948
423.481230669267,-2136.52470943466,0,3.92946342109948
425.471834286221,-2136.52470943466,0,3.92946342109948
427.462437903174,-2136.52470943466,0,3.92946342109948
429.453041520127,-2136.52470943466,0,3.92946342109948
431.443645137081,-2136.52470943466,0,3.92946342109948
433.434248754034,-2136.52470943466,0,3.92946342109948
435.424852370988,-2136.52470943466,0,3.92946342109948
437.415455987941,-2136.52470943466,0,3.92946342109948
439.406059604894,-2136.52470943466,0,3.92946342109948
441.396663221848,-2136.52470943466,0,3.92946342109948
443.387266838801,-2136.52470943466,0,3.92946342109948
445.377870455755,-2136.52470943466,0,3.92946342109948
447.368474072708,-2136.52470943466,0,3.92946342109948
449.359077689662,-2136.52470943466,0,3.92946342109948
451.349681306615,-2136.52470943466,0,3.92946342109948
453.340284923568,-2136.52470943466,0,3.92946342109948
455.330888540522,-2136.52470943466,0,3.92946342109948
457.321492157475,-2136.52470943466,0,3.92946342109948
459.312095774429,-2136.52470943466,0,3.92946342109948
461.302699391382,-2136.52470943466,0,3.92946342109948
463.293303008335,-2136.52470943466,0,3.92946342109948
465.283906625289,-2136.52470943466,0,3.92946342109948
467.274510242242,-2136.52470943466,0,3.92946342109948
469.265113859196,-2136.52470943466,0,3.92946342109948
471.255717476149,-2136.52470943466,0,3.92946342109948
473.246321093102,-2136.52470943466,0,3.92946342109948
475.236924710056,-2136.52470943466,0,3.92946342109948
477.227528327009,-2136.52470943466,0,3.92946342109948
479.218131943963,-2136.52470943466,0,3.92946342109948
481.208735560916,-2136.52470943466,0,3.92946342109948
483.19933917787,-2136.52470943466,0,3.92946342109948
485.189942794823,-2136.52470943466,0,3.92946342109948
487.180546411776,-2136.52470943466,0,3.92946342109948
489.17115002873,-2136.52470943466,0,3.92946342109948
491.161753645683,-2136.52470943466,0,3.92946342109948
493.152357262637,-2136.52470943466,0,3.92946342109948
495.14296087959,-2136.52470943466,0,3.92946342109948
497.133564496543,-2136.52470943466,0,3.92946342109948
499.124168113497,-2136.52470943466,0,3.92946342109948
501.11477173045,-2136.52470943466,0,3.92946342109948
503.105375347404,-2136.52470943466,0,3.92946342109948
505.095978964357,-2136.52470943466,0,3.92946342109948
507.08658258131,-2136.52470943466,0,3.92946342109948
509.077186198264,-2136.52470943466,0,3.92946342109948
511.067789815217,-2136.52470943466,0,3.92946342109948
513.058393432171,-2136.52470943466,0,3.92946342109948
515.048997049124,-2136.52470943466,0,3.92946342109948
517.039600666077,-2136.52470943466,0,3.92946342109948
519.030204283031,-2136.52470943466,0,3.92946342109948
521.020807899984,-2136.52470943466,0,3.92946342109948
523.011411516938,-2136.52470943466,0,3.92946342109948
525.002015133891,-2136.52470943466,0,3.92946342109948
526.992618750845,-2136.52470943466,0,3.92946342109948
528.983222367798,-2136.52470943466,0,3.92946342109948
530.973825984751,-2136.52470943466,0,3.92946342109948
532.964429601705,-2136.52470943466,0,3.92946342109948
534.955033218658,-2136.52470943466,0,3.92946342109948
536.945636835612,-2136.52470943466,0,3.92946342109948
538.936240452565,-2136.52470943466,0,3.92946342109948
540.926844069518,-2136.52470943466,0,3.92946342109948
542.917447686472,-2136.52470943466,0,3.92946342109948
544.908051303425,-2136.52470943466,0,3.92946342109948
546.898654920379,-2136.52470943466,0,3.92946342109948
548.889258537332,-2136.52470943466,0,3.92946342109948
550.879862154286,-2136.52470943466,0,3.92946342109948
552.870465771239,-2136.52470943466,0,3.92946342109948
554.861069388192,-2136.52470943466,0,3.92946342109948
556.851673005146,-2136.52470943466,0,3.92946342109948
558.842276622099,-2136.52470943466,0,3.92946342109948
560.832880239053,-2136.52470943466,0,3.92946342109948
562.823483856006,-2136.52470943466,0,3.92946342109948
564.814087472959,-2136.52470943466,0,3.92946342109948
566.804691089913,-2136.52470943466,0,3.92946342109948
568.795294706866,-2136.52470943466,0,3.92946342109948
570.78589832382,-2136.52470943466,0,3.92946342109948
572.776501940773,-2136.52470943466,0,3.92946342109948
574.767105557726,-2136.52470943466,0,3.92946342109948
576.75770917468,-2136.52470943466,0,3.92946342109948
578.748312791633,-2136.52470943466,0,3.92946342109948
580.738916408587,-2136.52470943466,0,3.92946342109948
582.72952002554,-2136.52470943466,0,3.92946342109948
584.720123642493,-2136.52470943466,0,3.92946342109948
586.710727259447,-2136.52470943466,0,3.92946342109948
588.7013308764,-2136.52470943466,0,3.92946342109948
590.691934493354,-2136.52470943466,0,3.92946342109948
592.682538110307,-2136.52470943466,0,3.92946342109948
594.673141727261,-2136.52470943466,0,3.92946342109948
596.663745344214,-2136.52470943466,0,3.92946342109948
598.654348961167,-2136.52470943466,0,3.92946342109948
600.644952578121,-2136.52470943466,0,3.92946342109948
602.635556195074,-2136.52470943466,0,3.92946342109948
604.626159812028,-2136.52470943466,0,3.92946342109948
606.616763428981,-2136.52470943466,0,3.92946342109948
608.607367045934,-2136.52470943466,0,3.92946342109948
610.597970662888,-2136.52470943466,0,3.92946342109948
612.588574279841,-2136.52470943466,0,3.92946342109948
614.579177896795,-2136.52470943466,0,3.92946342109948
616.569781513748,-2136.52470943466,0,3.92946342109948
618.560385130702,-2136.52470943466,0,3.92946342109948
620.550988747655,-2136.52470943466,0,3.92946342109948
622.541592364608,-2136.52470943466,0,3.92946342109948
624.532195981562,-2136.52470943466,0,3.92946342109948
626.522799598515,-2136.52470943466,0,3.92946342109948
628.513403215469,-2136.52470943466,0,3.92946342109948
630.504006832422,-2136.52470943466,0,3.92946342109948
632.494610449375,-2136.52470943466,0,3.92946342109948
634.485214066329,-2136.52470943466,0,3.92946342109948
636.475817683282,-2136.52470943466,0,3.92946342109948
638.466421300236,-2136.52470943466,0,3.92946342109948
640.457024917189,-2136.52470943466,0,3.92946342109948
642.447628534142,-2136.52470943466,0,3.92946342109948
644.438232151096,-2136.52470943466,0,3.92946342109948
646.428835768049,-2136.52470943466,0,3.92946342109948
648.419439385003,-2136.52470943466,0,3.92946342109948
650.410043001956,-2136.52470943466,0,3.92946342109948
652.400646618909,-2136.52470943466,0,3.92946342109948
654.391250235863,-2136.52470943466,0,3.92946342109948
656.381853852816,-2136.52470943466,0,3.92946342109948
658.37245746977,-2136.52470943466,0,3.92946342109948
660.363061086723,-2136.52470943466,0,3.92946342109948
662.353664703677,-2136.52470943466,0,3.92946342109948
664.34426832063,-2136.52470943466,0,3.92946342109948
666.334871937583,-2136.52470943466,0,3.92946342109948
668.325475554537,-2136.52470943466,0,3.92946342109948
670.31607917149,-2136.52470943466,0,3.92946342109948
672.306682788444,-2136.52470943466,0,3.92946342109948
674.297286405397,-2136.52470943466,0,3.92946342109948
676.28789002235,-2136.52470943466,0,3.92946342109948
678.278493639304,-2136.52470943466,0,3.92946342109948
680.269097256257,-2136.52470943466,0,3.92946342109948
682.259700873211,-2136.52470943466,0,3.92946342109948
684.250304490164,-2136.52470943466,0,3.92946342109948
686.240908107118,-2136.52470943466,0,3.92946342109948
688.231511724071,-2136.52470943466,0,3.92946342109948
690.222115341024,-2136.52470943466,0,3.92946342109948
692.212718957978,-2136.52470943466,0,3.92946342109948
694.203322574931,-2136.52470943466,0,3.92946342109948
696.193926191885,-2136.52470943466,0,3.92946342109948
698.184529808838,-2136.52470943466,0,3.92946342109948
700.175133425792,-2136.52470943466,0,3.92946342109948
702.165737042745,-2136.52470943466,0,3.92946342109948
704.156340659698,-2136.52470943466,0,3.92946342109948
706.146944276652,-2136.52470943466,0,3.92946342109948
708.137547893605,-2136.52470943466,0,3.92946342109948
710.128151510558,-2136.52470943466,0,3.92946342109948
712.118755127512,-2136.52470943466,0,3.92946342109948
714.109358744465,-2136.52470943466,0,3.92946342109948
716.099962361419,-2136.52470943466,0,3.92946342109948
718.090565978372,-2136.52470943466,0,3.92946342109948
720.081169595325,-2136.52470943466,0,3.92946342109948
722.071773212279,-2136.52470943466,0,3.92946342109948
724.062376829232,-2136.52470943466,0,3.92946342109948
726.052980446186,-2136.52470943466,0,3.92946342109948
728.043584063139,-2136.52470943466,0,3.92946342109948
730.034187680093,-2136.52470943466,0,3.92946342109948
732.024791297046,-2136.52470943466,0,3.92946342109948
734.015394913999,-2136.52470943466,0,3.92946342109948
736.005998530953,-2136.52470943466,0,3.92946342109948
737.996602147906,-2136.52470943466,0,3.92946342109948
739.98720576486,-2136.52470943466,0,3.92946342109948
419.50002343536,-2134.52844948962,0,3.92946342109948
421.490627052314,-2134.52844948962,0,3.92946342109948
423.481230669267,-2134.52844948962,0,3.92946342109948
425.471834286221,-2134.52844948962,0,3.92946342109948
427.462437903174,-2134.52844948962,0,3.92946342109948
429.453041520127,-2134.52844948962,0,3.92946342109948
431.443645137081,-2134.52844948962,0,3.92946342109948
433.434248754034,-2134.52844948962,0,3.92946342109948
435.424852370988,-2134.52844948962,0,3.92946342109948
437.415455987941,-2134.52844948962,0,3.92946342109948
439.406059604894,-2134.52844948962,0,3.92946342109948
441.396663221848,-2134.52844948962,0,3.92946342109948
443.387266838801,-2134.52844948962,0,3.92946342109948
445.377870455755,-2134.52844948962,0,3.92946342109948
447.368474072708,-2134.52844948962,0,3.92946342109948
449.359077689662,-2134.52844948962,0,3.92946342109948
451.349681306615,-2134.52844948962,0,3.92946342109948
453.340284923568,-2134.52844948962,0,3.92946342109948
455.330888540522,-2134.52844948962,0,3.92946342109948
457.321492157475,-2134.52844948962,0,3.92946342109948
459.312095774429,-2134.52844948962,0,3.92946342109948
461.302699391382,-2134.52844948962,0,3.92946342109948
463.293303008335,-2134.52844948962,0,3.92946342109948
465.283906625289,-2134.52844948962,0,3.92946342109948
467.274510242242,-2134.52844948962,0,3.92946342109948
469.265113859196,-2134.52844948962,0,3.92946342109948
471.255717476149,-2134.52844948962,0,3.92946342109948
473.246321093102,-2134.52844948962,0,3.92946342109948
475.236924710056,-2134.52844948962,0,3.92946342109948
477.227528327009,-2134.52844948962,0,3.92946342109948
479.218131943963,-2134.52844948962,0,3.92946342109948
481.208735560916,-2134.52844948962,0,3.92946342109948
483.19933917787,-2134.52844948962,0,3.92946342109948
485.189942794823,-2134.52844948962,0,3.92946342109948
487.180546411776,-2134.52844948962,0,3.92946342109948
489.17115002873,-2134.52844948962,0,3.92946342109948
491.161753645683,-2134.52844948962,0,3.92946342109948
493.152357262637,-2134.52844948962,0,3.92946342109948
495.14296087959,-2134.52844948962,0,3.92946342109948
497.133564496543,-2134.52844948962,0,3.92946342109948
499.124168113497,-2134.52844948962,0,3.92946342109948
501.11477173045,-2134.52844948962,0,3.92946342109948
503.105375347404,-2134.52844948962,0,3.92946342109948
505.095978964357,-2134.52844948962,0,3.92946342109948
507.08658258131,-2134.52844948962,0,3.92946342109948
509.077186198264,-2134.52844948962,0,3.92946342109948
511.067789815217,-2134.52844948962,0,3.92946342109948
513.058393432171,-2134.52844948962,0,3.92946342109948
515.048997049124,-2134.52844948962,0,3.92946342109948
517.039600666077,-2134.52844948962,0,3.92946342109948
519.030204283031,-2134.52844948962,0,3.92946342109948
521.020807899984,-2134.52844948962,0,3.92946342109948
523.011411516938,-2134.52844948962,0,3.92946342109948
525.002015133891,-2134.52844948962,0,3.92946342109948
526.992618750845,-2134.52844948962,0,3.92946342109948
528.983222367798,-2134.52844948962,0,3.92946342109948
530.973825984751,-2134.52844948962,0,3.92946342109948
532.964429601705,-2134.52844948962,0,3.92946342109948
534.955033218658,-2134.52844948962,0,3.92946342109948
536.945636835612,-2134.52844948962,0,3.92946342109948
538.936240452565,-2134.52844948962,0,3.92946342109948
540.926844069518,-2134.52844948962,0,3.92946342109948
542.917447686472,-2134.52844948962,0,3.92946342109948
544.908051303425,-2134.52844948962,0,3.92946342109948
546.898654920379,-2134.52844948962,0,3.92946342109948
548.889258537332,-2134.52844948962,0,3.92946342109948
550.879862154286,-2134.52844948962,0,3.92946342109948
552.870465771239,-2134.52844948962,0,3.92946342109948
554.861069388192,-2134.52844948962,0,3.92946342109948
556.851673005146,-2134.52844948962,0,3.92946342109948
558.842276622099,-2134.52844948962,0,3.92946342109948
560.832880239053,-2134.52844948962,0,3.92946342109948
562.823483856006,-2134.52844948962,0,3.92946342109948
564.814087472959,-2134.52844948962,0,3.92946342109948
566.804691089913,-2134.52844948962,0,3.92946342109948
568.795294706866,-2134.52844948962,0,3.92946342109948
570.78589832382,-2134.52844948962,0,3.92946342109948
572.776501940773,-2134.52844948962,0,3.92946342109948
574.767105557726,-2134.52844948962,0,3.92946342109948
576.75770917468,-2134.52844948962,0,3.92946342109948
578.748312791633,-2134.52844948962,0,3.92946342109948
580.738916408587,-2134.52844948962,0,3.92946342109948
582.72952002554,-2134.52844948962,0,3.92946342109948
584.720123642493,-2134.52844948962,0,3.92946342109948
586.710727259447,-2134.52844948962,0,3.92946342109948
588.7013308764,-2134.52844948962,0,3.92946342109948
590.691934493354,-2134.52844948962,0,3.92946342109948
592.682538110307,-2134.52844948962,0,3.92946342109948
594.673141727261,-2134.52844948962,0,3.92946342109948
596.663745344214,-2134.52844948962,0,3.92946342109948
598.654348961167,-2134.52844948962,0,3.92946342109948
600.644952578121,-2134.52844948962,0,3.92946342109948
602.635556195074,-2134.52844948962,0,3.92946342109948
604.626159812028,-2134.52844948962,0,3.92946342109948
606.616763428981,-2134.52844948962,0,3.92946342109948
608.607367045934,-2134.52844948962,0,3.92946342109948
610.597970662888,-2134.52844948962,0,3.92946342109948
612.588574279841,-2134.52844948962,0,3.92946342109948
614.579177896795,-2134.52844948962,0,3.92946342109948
616.569781513748,-2134.52844948962,0,3.92946342109948
618.560385130702,-2134.52844948962,0,3.92946342109948
620.550988747655,-2134.52844948962,0,3.92946342109948
622.541592364608,-2134.52844948962,0,3.92946342109948
624.532195981562,-2134.52844948962,0,3.92946342109948
626.522799598515,-2134.52844948962,0,3.92946342109948
628.513403215469,-2134.52844948962,0,3.92946342109948
630.504006832422,-2134.52844948962,0,3.92946342109948
632.494610449375,-2134.52844948962,0,3.92946342109948
634.485214066329,-2134.52844948962,0,3.92946342109948
636.475817683282,-2134.52844948962,0,3.92946342109948
638.466421300236,-2134.52844948962,0,3.92946342109948
640.457024917189,-2134.52844948962,0,3.92946342109948
642.447628534142,-2134.52844948962,0,3.92946342109948
644.438232151096,-2134.52844948962,0,3.92946342109948
646.428835768049,-2134.52844948962,0,3.92946342109948
648.419439385003,-2134.52844948962,0,3.92946342109948
650.410043001956,-2134.52844948962,0,3.92946342109948
652.400646618909,-2134.52844948962,0,3.92946342109948
654.391250235863,-2134.52844948962,0,3.92946342109948
656.381853852816,-2134.52844948962,0,3.92946342109948
658.37245746977,-2134.52844948962,0,3.92946342109948
660.363061086723,-2134.52844948962,0,3.92946342109948
662.353664703677,-2134.52844948962,0,3.92946342109948
664.34426832063,-2134.52844948962,0,3.92946342109948
666.334871937583,-2134.52844948962,0,3.92946342109948
668.325475554537,-2134.52844948962,0,3.92946342109948
670.31607917149,-2134.52844948962,0,3.92946342109948
672.306682788444,-2134.52844948962,0,3.92946342109948
674.297286405397,-2134.52844948962,0,3.92946342109948
676.28789002235,-2134.52844948962,0,3.92946342109948
678.278493639304,-2134.52844948962,0,3.92946342109948
680.269097256257,-2134.52844948962,0,3.92946342109948
682.259700873211,-2134.52844948962,0,3.92946342109948
684.250304490164,-2134.52844948962,0,3.92946342109948
686.240908107118,-2134.52844948962,0,3.92946342109948
688.231511724071,-2134.52844948962,0,3.92946342109948
690.222115341024,-2134.52844948962,0,3.92946342109948
692.212718957978,-2134.52844948962,0,3.92946342109948
694.203322574931,-2134.52844948962,0,3.92946342109948
696.193926191885,-2134.52844948962,0,3.92946342109948
698.184529808838,-2134.52844948962,0,3.92946342109948
700.175133425792,-2134.52844948962,0,3.92946342109948
702.165737042745,-2134.52844948962,0,3.92946342109948
704.156340659698,-2134.52844948962,0,3.92946342109948
706.146944276652,-2134.52844948962,0,3.92946342109948
708.137547893605,-2134.52844948962,0,3.92946342109948
710.128151510558,-2134.52844948962,0,3.92946342109948
712.118755127512,-2134.52844948962,0,3.92946342109948
714.109358744465,-2134.52844948962,0,3.92946342109948
716.099962361419,-2134.52844948962,0,3.92946342109948
718.090565978372,-2134.52844948962,0,3.92946342109948
720.081169595325,-2134.52844948962,0,3.92946342109948
722.071773212279,-2134.52844948962,0,3.92946342109948
724.062376829232,-2134.52844948962,0,3.92946342109948
726.052980446186,-2134.52844948962,0,3.92946342109948
728.043584063139,-2134.52844948962,0,3.92946342109948
730.034187680093,-2134.52844948962,0,3.92946342109948
732.024791297046,-2134.52844948962,0,3.92946342109948
734.015394913999,-2134.52844948962,0,3.92946342109948
736.005998530953,-2134.52844948962,0,3.92946342109948
737.996602147906,-2134.52844948962,0,3.92946342109948
739.98720576486,-2134.52844948962,0,3.92946342109948
741.977809381813,-2134.52844948962,0,3.92946342109948
417.509419818407,-2132.03312455833,0,3.92946342109948
419.50002343536,-2132.53218954459,0,3.92946342109948
421.490627052314,-2132.53218954459,0,3.92946342109948
423.481230669267,-2132.53218954459,0,3.92946342109948
425.471834286221,-2132.53218954459,0,3.92946342109948
427.462437903174,-2132.53218954459,0,3.92946342109948
429.453041520127,-2132.53218954459,0,3.92946342109948
431.443645137081,-2132.53218954459,0,3.92946342109948
433.434248754034,-2132.53218954459,0,3.92946342109948
435.424852370988,-2132.53218954459,0,3.92946342109948
437.415455987941,-2132.53218954459,0,3.92946342109948
439.406059604894,-2132.53218954459,0,3.92946342109948
441.396663221848,-2132.53218954459,0,3.92946342109948
443.387266838801,-2132.53218954459,0,3.92946342109948
445.377870455755,-2132.53218954459,0,3.92946342109948
447.368474072708,-2132.53218954459,0,3.92946342109948
449.359077689662,-2132.53218954459,0,3.92946342109948
451.349681306615,-2132.53218954459,0,3.92946342109948
453.340284923568,-2132.53218954459,0,3.92946342109948
455.330888540522,-2132.53218954459,0,3.92946342109948
457.321492157475,-2132.53218954459,0,3.92946342109948
459.312095774429,-2132.53218954459,0,3.92946342109948
461.302699391382,-2132.53218954459,0,3.92946342109948
463.293303008335,-2132.53218954459,0,3.92946342109948
465.283906625289,-2132.53218954459,0,3.92946342109948
467.274510242242,-2132.53218954459,0,3.92946342109948
469.265113859196,-2132.53218954459,0,3.92946342109948
471.255717476149,-2132.53218954459,0,3.92946342109948
473.246321093102,-2132.53218954459,0,3.92946342109948
475.236924710056,-2132.53218954459,0,3.92946342109948
477.227528327009,-2132.53218954459,0,3.92946342109948
479.218131943963,-2132.53218954459,0,3.92946342109948
481.208735560916,-2132.53218954459,0,3.92946342109948
483.19933917787,-2132.53218954459,0,3.92946342109948
485.189942794823,-2132.53218954459,0,3.92946342109948
487.180546411776,-2132.53218954459,0,3.92946342109948
489.17115002873,-2132.53218954459,0,3.92946342109948
491.161753645683,-2132.53218954459,0,3.92946342109948
493.152357262637,-2132.53218954459,0,3.92946342109948
495.14296087959,-2132.53218954459,0,3.92946342109948
497.133564496543,-2132.53218954459,0,3.92946342109948
499.124168113497,-2132.53218954459,0,3.92946342109948
501.11477173045,-2132.53218954459,0,3.92946342109948
503.105375347404,-2132.53218954459,0,3.92946342109948
505.095978964357,-2132.53218954459,0,3.92946342109948
507.08658258131,-2132.53218954459,0,3.92946342109948
509.077186198264,-2132.53218954459,0,3.92946342109948
511.067789815217,-2132.53218954459,0,3.92946342109948
513.058393432171,-2132.53218954459,0,3.92946342109948
515.048997049124,-2132.53218954459,0,3.92946342109948
517.039600666077,-2132.53218954459,0,3.92946342109948
519.030204283031,-2132.53218954459,0,3.92946342109948
521.020807899984,-2132.53218954459,0,3.92946342109948
523.011411516938,-2132.53218954459,0,3.92946342109948
525.002015133891,-2132.53218954459,0,3.92946342109948
526.992618750845,-2132.53218954459,0,3.92946342109948
528.983222367798,-2132.53218954459,0,3.92946342109948
530.973825984751,-2132.53218954459,0,3.92946342109948
532.964429601705,-2132.53218954459,0,3.92946342109948
534.955033218658,-2132.53218954459,0,3.92946342109948
536.945636835612,-2132.53218954459,0,3.92946342109948
538.936240452565,-2132.53218954459,0,3.92946342109948
540.926844069518,-2132.53218954459,0,3.92946342109948
542.917447686472,-2132.53218954459,0,3.92946342109948
544.908051303425,-2132.53218954459,0,3.92946342109948
546.898654920379,-2132.53218954459,0,3.92946342109948
548.889258537332,-2132.53218954459,0,3.92946342109948
550.879862154286,-2132.53218954459,0,3.92946342109948
552.870465771239,-2132.53218954459,0,3.92946342109948
554.861069388192,-2132.53218954459,0,3.92946342109948
556.851673005146,-2132.53218954459,0,3.92946342109948
558.842276622099,-2132.53218954459,0,3.92946342109948
560.832880239053,-2132.53218954459,0,3.92946342109948
562.823483856006,-2132.53218954459,0,3.92946342109948
564.814087472959,-2132.53218954459,0,3.92946342109948
566.804691089913,-2132.53218954459,0,3.92946342109948
568.795294706866,-2132.53218954459,0,3.92946342109948
570.78589832382,-2132.53218954459,0,3.92946342109948
572.776501940773,-2132.53218954459,0,3.92946342109948
574.767105557726,-2132.53218954459,0,3.92946342109948
576.75770917468,-2132.53218954459,0,3.92946342109948
578.748312791633,-2132.53218954459,0,3.92946342109948
580.738916408587,-2132.53218954459,0,3.92946342109948
582.72952002554,-2132.53218954459,0,3.92946342109948
584.720123642493,-2132.53218954459,0,3.92946342109948
586.710727259447,-2132.53218954459,0,3.92946342109948
588.7013308764,-2132.53218954459,0,3.92946342109948
590.691934493354,-2132.53218954459,0,3.92946342109948
592.682538110307,-2132.53218954459,0,3.92946342109948
594.673141727261,-2132.53218954459,0,3.92946342109948
596.663745344214,-2132.53218954459,0,3.92946342109948
598.654348961167,-2132.53218954459,0,3.92946342109948
600.644952578121,-2132.53218954459,0,3.92946342109948
602.635556195074,-2132.53218954459,0,3.92946342109948
604.626159812028,-2132.53218954459,0,3.92946342109948
606.616763428981,-2132.53218954459,0,3.92946342109948
608.607367045934,-2132.53218954459,0,3.92946342109948
610.597970662888,-2132.53218954459,0,3.92946342109948
612.588574279841,-2132.53218954459,0,3.92946342109948
614.579177896795,-2132.53218954459,0,3.92946342109948
616.569781513748,-2132.53218954459,0,3.92946342109948
618.560385130702,-2132.53218954459,0,3.92946342109948
620.550988747655,-2132.53218954459,0,3.92946342109948
622.541592364608,-2132.53218954459,0,3.92946342109948
624.532195981562,-2132.53218954459,0,3.92946342109948
626.522799598515,-2132.53218954459,0,3.92946342109948
628.513403215469,-2132.53218954459,0,3.92946342109948
630.504006832422,-2132.53218954459,0,3.92946342109948
632.494610449375,-2132.53218954459,0,3.92946342109948
634.485214066329,-2132.53218954459,0,3.92946342109948
636.475817683282,-2132.53218954459,0,3.92946342109948
638.466421300236,-2132.53218954459,0,3.92946342109948
640.457024917189,-2132.53218954459,0,3.92946342109948
642.447628534142,-2132.53218954459,0,3.92946342109948
644.438232151096,-2132.53218954459,0,3.92946342109948
646.428835768049,-2132.53218954459,0,3.92946342109948
648.419439385003,-2132.53218954459,0,3.92946342109948
650.410043001956,-2132.53218954459,0,3.92946342109948
652.400646618909,-2132.53218954459,0,3.92946342109948
654.391250235863,-2132.53218954459,0,3.92946342109948
656.381853852816,-2132.53218954459,0,3.92946342109948
658.37245746977,-2132.53218954459,0,3.92946342109948
660.363061086723,-2132.53218954459,0,3.92946342109948
662.353664703677,-2132.53218954459,0,3.92946342109948
664.34426832063,-2132.53218954459,0,3.92946342109948
666.334871937583,-2132.53218954459,0,3.92946342109948
668.325475554537,-2132.53218954459,0,3.92946342109948
